0	0
284	1
353	2
390	3
1373	4
1609	5
1947	6
1955	7
1962	8
1971	9
1989	10
2046	11
2059	12
2069	13
2086	14
2105	15
2156	16
2173	17
2376	18
2648	19
2670	20
2679	21
2698	22
2708	23
2729	24
2742	25
2751	26
2770	27
2790	28
2800	29
2822	30
2829	31
2908	32
2930	33
2949	34
2959	35
2970	36
2980	37
2992	38
3059	39
3071	40
3091	41
3105	42
3117	43
3154	44
3197	45
3221	46
3241	47
3251	48
3282	49
3310	50
3342	51
3363	52
3370	53
3380	54
3388	55
3401	56
3411	57
3422	58
3444	59
3465	60
3481	61
3523	62
3532	63
3544	64
3593	65
3604	66
3613	67
3627	68
3649	69
3667	70
3677	71
3695	72
3715	73
3729	74
3735	75
3770	76
3779	77
3789	78
3822	79
3832	80
3861	81
3870	82
3880	83
3902	84
3921	85
3940	86
3947	87
3956	88
3964	89
3985	90
4007	91
4017	92
4028	93
4057	94
4067	95
4086	96
4098	97
4121	98
4130	99
4151	100
4171	101
4181	102
4202	103
4213	104
4237	105
4247	106
4258	107
4269	108
4289	109
4311	110
4347	111
4366	112
4383	113
4393	114
4405	115
4437	116
4447	117
4521	118
4622	119
4652	120
4682	121
4754	122
4817	123
4838	124
4848	125
4878	126
4898	127
4908	128
4927	129
4958	130
4969	131
4989	132
5025	133
5047	134
5067	135
5088	136
5098	137
5135	138
5157	139
5179	140
5232	141
5242	142
5273	143
5323	144
5341	145
5381	146
5410	147
5435	148
5452	149
5461	150
5476	151
5500	152
5511	153
5557	154
5637	155
5646	156
5651	157
5662	158
5688	159
5692	160
5704	161
5708	162
5716	163
5741	164
5761	165
5783	166
5791	167
5815	168
5824	169
5844	170
5851	171
5870	172
5882	173
5889	174
5907	175
5924	176
5939	177
5954	178
5977	179
6008	180
6015	181
6037	182
6045	183
6063	184
6081	185
6100	186
6121	187
6132	188
6143	189
6152	190
6161	191
6170	192
6180	193
6189	194
6197	195
6219	196
6228	197
6237	198
6273	199
6292	200
6314	201
6333	202
6342	203
6371	204
6389	205
6420	206
6442	207
6451	208
6469	209
6477	210
6495	211
6515	212
6533	213
6551	214
6571	215
6589	216
6631	217
6680	218
6741	219
6772	220
6782	221
6793	222
6837	223
6858	224
6869	225
6879	226
6925	227
6947	228
6968	229
6990	230
7017	231
7028	232
7059	233
7081	234
7091	235
7132	236
7142	237
7152	238
7183	239
7215	240
7229	241
7250	242
7282	243
7292	244
7308	245
7352	246
7362	247
7390	248
7405	249
7439	250
7461	251
7472	252
7509	253
7543	254
7566	255
7587	256
7612	257
7633	258
7654	259
7675	260
7696	261
7792	262
7824	263
7840	264
7859	265
7909	266
7924	267
7955	268
8011	269
8021	270
8041	271
8060	272
8070	273
8090	274
8122	275
8140	276
8159	277
8190	278
8210	279
8316	280
8326	281
8353	282
8390	283
8399	284
8408	285
8477	286
8486	287
8524	288
8533	289
8542	290
8583	291
8601	292
8615	293
8624	294
8642	295
8652	296
8671	297
8690	298
8702	299
8713	300
8745	301
8755	302
8791	303
8840	304
8863	305
8885	306
8897	307
8909	308
8925	309
8931	310
8935	311
8943	312
8948	313
8969	314
8976	315
8990	316
9010	317
9014	318
9023	319
9037	320
9050	321
9058	322
9074	323
9087	324
9106	325
9114	326
9129	327
9142	328
9147	329
9161	330
9178	331
9184	332
9201	333
9215	334
9225	335
9240	336
9249	337
9263	338
9270	339
9288	340
9298	341
9310	342
9330	343
9365	344
9373	345
9425	346
9492	347
9533	348
9587	349
9610	350
9621	351
9634	352
9653	353
9690	354
9717	355
9728	356
9755	357
9785	358
9809	359
9850	360
9868	361
9885	362
9894	363
9932	364
9942	365
9973	366
9996	367
10010	368
10051	369
10070	370
10089	371
10110	372
10132	373
10156	374
10165	375
10195	376
10217	377
10400	378
10412	379
10433	380
10459	381
10477	382
10486	383
10496	384
10530	385
10560	386
10588	387
10612	388
10622	389
10632	390
10654	391
10662	392
10691	393
10721	394
10731	395
10761	396
10771	397
10791	398
10833	399
10859	400
10900	401
10916	402
11003	403
11027	404
11117	405
11126	406
11157	407
11187	408
11195	409
11223	410
11245	411
11280	412
11308	413
11319	414
11325	415
11334	416
11345	417
11368	418
11378	419
11393	420
11419	421
11427	422
11453	423
11469	424
11486	425
11508	426
11529	427
11548	428
11566	429
11591	430
11611	431
11627	432
11669	433
11678	434
11689	435
11696	436
11753	437
11762	438
11773	439
11809	440
11820	441
11831	442
11840	443
11848	444
11863	445
11870	446
11898	447
11923	448
11939	449
11948	450
11974	451
12002	452
12144	453
12287	454
12337	455
12360	456
12425	457
12485	458
12505	459
12564	460
12578	461
12678	462
12716	463
12743	464
12794	465
12809	466
12832	467
12870	468
12900	469
12915	470
12927	471
12938	472
12970	473
13036	474
13048	475
13114	476
13135	477
13142	478
13202	479
13229	480
13255	481
13287	482
13310	483
13339	484
13350	485
13373	486
13410	487
13430	488
13455	489
13474	490
13498	491
13523	492
13533	493
13560	494
13578	495
13597	496
13613	497
13623	498
13632	499
13681	500
13688	501
13699	502
13758	503
13768	504
13805	505
13816	506
13853	507
13872	508
13891	509
13917	510
13935	511
13953	512
13974	513
13991	514
14001	515
14011	516
14039	517
14056	518
14085	519
14101	520
14119	521
14137	522
14146	523
14175	524
14193	525
14220	526
14297	527
14372	528
14379	529
14388	530
14423	531
14430	532
14448	533
14466	534
14475	535
14496	536
14522	537
14547	538
14559	539
14597	540
14611	541
14658	542
14668	543
14680	544
14710	545
14719	546
14741	547
14748	548
14755	549
14762	550
14809	551
14823	552
14834	553
14859	554
14868	555
14877	556
14885	557
14893	558
14914	559
14921	560
14938	561
14978	562
14995	563
15025	564
15034	565
15070	566
15085	567
15091	568
15118	569
15141	570
15174	571
15231	572
15241	573
15263	574
15273	575
15283	576
15328	577
15337	578
15355	579
15370	580
15399	581
15412	582
15432	583
15441	584
15469	585
15488	586
15504	587
15522	588
15540	589
15553	590
15570	591
15579	592
15588	593
15622	594
15651	595
15678	596
15706	597
15727	598
15736	599
15758	600
15787	601
15820	602
15829	603
15856	604
15865	605
15887	606
15928	607
15946	608
15964	609
15974	610
16002	611
16033	612
16051	613
16060	614
16088	615
16101	616
16132	617
16141	618
16162	619
16191	620
16225	621
16235	622
16246	623
16298	624
16309	625
16345	626
16366	627
16387	628
16443	629
16503	630
16543	631
16553	632
16585	633
16621	634
16630	635
16637	636
16668	637
16688	638
16726	639
16748	640
16759	641
16782	642
16792	643
16805	644
16826	645
16855	646
16885	647
16892	648
16903	649
16921	650
16957	651
16976	652
16985	653
16994	654
17015	655
17038	656
17065	657
17080	658
17101	659
17135	660
17164	661
17176	662
17204	663
17264	664
17282	665
17307	666
17325	667
17354	668
17373	669
17399	670
17443	671
17452	672
17481	673
17490	674
17504	675
17528	676
17554	677
17569	678
17578	679
17595	680
17637	681
17648	682
17656	683
17686	684
17702	685
17713	686
17732	687
17756	688
17771	689
17796	690
17807	691
17839	692
17847	693
17855	694
17863	695
17871	696
17911	697
17925	698
17939	699
17953	700
18014	701
18024	702
18045	703
18075	704
18105	705
18117	706
18139	707
18158	708
18168	709
18213	710
18221	711
18232	712
18240	713
18249	714
18296	715
18318	716
18344	717
18362	718
18371	719
18389	720
18422	721
18439	722
18457	723
18475	724
18493	725
18513	726
18533	727
18564	728
18573	729
18581	730
18591	731
18623	732
18649	733
18675	734
18690	735
18709	736
18731	737
18750	738
18769	739
18778	740
18788	741
18823	742
18848	743
18866	744
18875	745
18902	746
18919	747
18946	748
18954	749
18972	750
19037	751
19055	752
19085	753
19110	754
19152	755
19163	756
19175	757
19219	758
19236	759
19329	760
19402	761
19414	762
19439	763
19446	764
19539	765
19547	766
19555	767
19563	768
19584	769
19630	770
19648	771
19663	772
19677	773
19685	774
19718	775
19731	776
19744	777
19765	778
19831	779
19838	780
19860	781
19868	782
19909	783
19918	784
19935	785
19965	786
19974	787
20004	788
20029	789
20117	790
20141	791
20166	792
20174	793
20202	794
20234	795
20254	796
20273	797
20295	798
20320	799
20331	800
20364	801
20375	802
20418	803
20439	804
20445	805
20450	806
20457	807
20465	808
20472	809
20480	810
20500	811
20506	812
20540	813
20546	814
20579	815
20588	816
20619	817
20647	818
20655	819
20665	820
20682	821
